"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045739","GO:0045739","positive regulation of DNA repair","46/3308","143/18860",0.321678321678322,1.83399430074158,4.61702193959099,1.48519969109693e-05,0.00108083639424709,0.000954957345240395,"ABRAXAS1/ACTB/ACTR8/ARID1B/ATM/BABAM2/BCL7A/BCL7B/DDX11/DHX9/DPF2/EPC1/EPC2/ERCC6/FUS/H2AX/INO80C/INO80E/MBTD1/MEAF6/MORF4L1/MRGBP/MRNIP/PARP1/PARP3/PCNA/PIAS4/PRKDC/RAD51AP1/RNF126/SETMAR/SHLD2/SIRT6/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/TIGAR/TRIM28/UIMC1/USP1/YEATS4/YY1/ZCWPW1",46
"GO:1902099","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","34/3308","95/18860",0.357894736842105,2.04047603894864,4.6888739570199,1.57659673357766e-05,0.00113385127439533,0.00100179787492099,"ACTB/ANAPC11/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CENPF/CHFR/DPF2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",34
"GO:0072594","GO:0072594","establishment of protein localization to organelle","120/3308","478/18860",0.251046025104602,1.43129626163023,4.40496252608411,1.60914323369995e-05,0.00114380146367532,0.00101058922057704,"ACD/ADAR/AKIRIN2/AKT1/AP3B1/APPL2/BAG3/BAG4/BAG6/BAP1/BID/BNIP3L/CABP1/CALM3/CDK1/CDKN2A/CFL1/CHCHD4/COX18/CSNK2A2/CTCFL/DDIT3/EDEM1/EIF4ENIF1/FAM53B/FAM53C/FBXO7/GDAP1/GET1/GNPTAB/GNPTG/GRPEL1/GRPEL2/HACL1/HEATR3/HGS/HSP90AA1/HSPD1/IFT122/IL10RA/ING1/IPO11/IPO5/IPO9/JAK2/LRWD1/LYPLA1/LYSET/MAPT/MOAP1/MTCH2/MTERF4/MTX2/MVB12B/NABP2/NAGPA/NCOA4/NF1/NPEPPS/NPM1/NUP107/NUP155/NUP214/NUP50/NUP62/OXA1L/PAM16/PEX16/PEX5L/PINK1/PML/POLA2/PPP1R10/PRKN/PTPN23/PTTG1IP/RAB10/RAB3GAP2/RAN/RANBP2/ROMO1/SAE1/SEC61B/SEC61G/SGTA/SIRT6/SMURF1/SNAP25-AS1/SPCS1/SPCS3/SREBF1/SREBF2/SRP14/SRP54/SRP68/SRPRB/SUFU/TBK1/TIMM13/TIMM29/TIMM8B/TOMM20/TOMM34/TOMM40/TOMM7/TRAM2/TRIM28/TRIM37/TTC9-DT/UBE2D3/UBE2J2/UBL5/USP36/VPS13C/VPS28/VPS37C/ZDHHC12/ZFAND2A/ZFAND6/ZFYVE16",120
"GO:0031122","GO:0031122","cytoplasmic microtubule organization","26/3308","65/18860",0.4,2.28053204353083,4.769522707172,1.6500167667051e-05,0.00115937384998486,0.00102434797700712,"CCDC88C/CEP120/CLASP1/CLIP3/CLIP4/CRIPT/DYNC1H1/FSD1/HOOK1/HOOK3/IFT172/KANK1/KATNA1/MAPT/NUMA1/PAFAH1B1/PLK3/PPFIBP1/RHOA/SLK/TBCB/TPPP/TUBG1/TUBG2/TUBGCP3/TUBGCP4",26
"GO:0070936","GO:0070936","protein K48-linked ubiquitination","38/3308","111/18860",0.342342342342342,1.95180670392279,4.63842085996504,1.67086090639896e-05,0.00116067871827464,0.0010255008744896,"ANAPC1/ANAPC10/ANAPC11/ANAPC13/ANAPC2/ANAPC7/CDC34/DUSP22/FBXO7/FOXO4/ITCH/KBTBD2/PPIA/PRKN/RBX1/RNF126/RNF152/RNF170/RNF187/RNF216/RNF4/RNF5/SKP1/TCF25/TTC3/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2G1/UBE2G2/UBE2K/UBE2Q2/UBE2R2/UBE2T/UBE3A/USP38/ZNRF1",38
"GO:0018193","GO:0018193","peptidyl-amino acid modification","104/3308","404/18860",0.257425742574257,1.46766913692578,4.38237521775958,1.91580015610238e-05,0.00130894132208435,0.00115649615119027,"ABI1/ABI2/ACVR1B/AKT1/ALK/ANTKMT/ARAF/ARL2BP/ATM/ATPSCKMT/AURKA/BAG6/BRSK1/CDK1/CDK10/CDK5R1/CDKN2A/CEP41/CLIP3/CNOT9/DDR1/DIP2A/DYRK1A/EEF1AKMT1/EFEMP1/EGLN2/EGR1/EHMT1/EHMT2/EPHB2/ERCC6/ESCO1/FLT4/GADD45A/GOLGA7/HDAC4/HDAC7/HINT1/IGF1R/JAK2/KAT7/KIT/LIPT2/MAP2K2/MAP4K1/MORC3/NEK6/NNAT/NOS2/NRG1/NSMCE2/NSMCE3/NSMCE4A/NTMT1/P4HB/PARD3/PDCL3/PFN2/PIAS1/PIAS4/PLOD3/PML/PPIA/PRKCE/PRKDC/PTK2/PTPN2/QPCTL/RANBP2/RELA/RIPK2/RNF212/ROCK1/SAE1/SENP1/SENP2/SENP3/SENP7/SETD6/SIRT5/SMC5/SMC6/SNX6/SOCS4/SRCIN1/SRPK2/TBK1/TOLLIP/TOP1/TRIM28/TTBK2/TTLL4/TTLL6/TTLL7/UBA2/UBE2I/UBE2K/UHRF2/VKORC1L1/WNK3/ZDHHC12/ZDHHC14/ZDHHC9/ZFYVE28",104
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","76/3308","275/18860",0.276363636363636,1.57564032098494,4.43491425727808,1.92711792880078e-05,0.00130894132208435,0.00115649615119027,"ACTB/ACVR1B/AKT1/APC/APPL2/ARID1B/BCL7A/BCL7B/BID/CACNB4/CACUL1/CCNB1/CCND1/CCND3/CCNE2/CCNF/CCNH/CCNI/CCNJL/CCNP/CDC34/CDC6/CDC7/CDC73/CDK1/CDK10/CDK2AP2/CDKN2A/CDKN2C/CPSF3/CUL2/DACT1/DDX3X/DPF2/EIF4EBP1/EZH2/FBXO31/FBXO7/FHL1/GSPT1/ID2/INHBA/KANK2/KHDRBS1/MAP3K11/MEPCE/MYB/NPAT/PIAS1/PKD1/PKD2/PLK3/PLRG1/POLE/PPP2CA/PPP6C/PRKDC/PRMT2/RASSF1/RBBP8/RBL2/RBX1/RCC1/SENP2/SMARCA4/SMARCB1/SMARCC1/SMARCD3/TFDP1/TMEM14B/TRIAP1/TRIM39/UBE2E2/USP37/USP38/WAC",76
"GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition","33/3308","92/18860",0.358695652173913,2.0450423216445,4.63412508179871,1.98124402101668e-05,0.00133091700005219,0.0011759124432431,"ACTB/ANAPC11/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CENPF/DPF2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",33
"GO:0071168","GO:0071168","protein localization to chromatin","25/3308","62/18860",0.403225806451613,2.29892343097866,4.7246814220709,2.02588975424901e-05,0.00134611565953524,0.00118934099874733,"APLF/BRD2/BRD3/CENPA/CHMP7/ERCC6/EZH2/H2AC8/H2BC11/H4C14/H4C15/JARID2/LEF1/MMS22L/MRNIP/PARP1/PARP2/PIAS4/PRKDC/RAD21/RNF4/SIRT6/SPIN1/VCPIP1/WAPL",25
"GO:1902410","GO:1902410","mitotic cytokinetic process","18/3308","38/18860",0.473684210526316,2.70063005154967,4.83969195523465,2.19028791997809e-05,0.00143970215643291,0.0012720279929154,"ARF1/CEP55/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/CNTROB/EXOC7/IQGAP2/MITD1/NUP62/PDCD6IP/RHOA/SPART/VPS4B/ZFYVE19",18
"GO:0070192","GO:0070192","chromosome organization involved in meiotic cell cycle","26/3308","66/18860",0.393939393939394,2.24597852771976,4.67651004454439,2.27133419114112e-05,0.00147709211813252,0.0013050633521551,"ANKRD31/ATM/BAG6/CCNE2/EHMT2/HORMAD1/KASH5/MAEL/MAJIN/MCMDC2/MLH1/MLH3/MSH4/MSH5/NCAPD3/NCAPH/PRDM9/RNF212/SIRT7/SMC4/SPATA22/SPO11/STAG3/SYCE1/TEX15/ZCWPW1",26
"GO:0006284","GO:0006284","base-excision repair","22/3308","52/18860",0.423076923076923,2.41210119988838,4.70267691503361,2.58339826454329e-05,0.00161430846743038,0.00142629887063554,"APEX2/DCAF1/DNA2/ERCC6/HMGA1/HMGA2/LIG3/LIG4/MBD4/MPG/NEIL2/NEIL3/OGG1/PARP1/PARP2/PCNA/POLE/RBX1/RPA1/SIRT6/XPA/XRCC1",22
"GO:0032506","GO:0032506","cytokinetic process","22/3308","52/18860",0.423076923076923,2.41210119988838,4.70267691503361,2.58339826454329e-05,0.00161430846743038,0.00142629887063554,"ALKBH4/ANLN/ARF1/CEP55/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/CNTROB/EXOC7/IQGAP2/MITD1/NUP62/PDCD6IP/RHOA/SPART/SPAST/SPIRE2/VPS4B/ZFYVE19",22
"GO:0045132","GO:0045132","meiotic chromosome segregation","34/3308","97/18860",0.350515463917526,1.99840436804248,4.54663569444539,2.60841781696858e-05,0.00161430846743038,0.00142629887063554,"ANKRD31/ATM/AURKA/BAG6/CCNE2/CHFR/EHMT2/FBXO5/HORMAD1/KASH5/KNL1/M1AP/MAEL/MAJIN/MCMDC2/MLH1/MLH3/MSH4/MSH5/NCAPH/PRDM9/RNF212/SIRT7/SKA1/SKA3/SMC4/SPATA22/SPO11/STAG3/SYCE1/TEX15/TUBB8/ZCWPW1/ZWINT",34
"GO:2001251","GO:2001251","negative regulation of chromosome organization","34/3308","97/18860",0.350515463917526,1.99840436804248,4.54663569444539,2.60841781696858e-05,0.00161430846743038,0.00142629887063554,"ACD/APC/ATM/BUB3/CCNB1/CENPF/ERCC4/FBXO5/GEN1/HASPIN/HNRNPA1/HNRNPU/KLHL22/KNL1/MAD1L1/MAD2L1/NAT10/PARP1/PARP3/PML/RAD21/RTEL1/SETMAR/SKA1/SKA3/SLX4/SMARCA5/SMG6/SPC24/SPDL1/TNKS2/WAPL/XRCC1/ZWINT",34
"GO:0000209","GO:0000209","protein polyubiquitination","81/3308","300/18860",0.27,1.53935912938331,4.34308803315166,2.6143716387307e-05,0.00161430846743038,0.00142629887063554,"AKT1/ANAPC1/ANAPC10/ANAPC11/ANAPC13/ANAPC2/ANAPC7/ARK2C/ATM/BLMH/CBFB/CDC34/CDKN2A/CEP63/CHFR/DAW1/DDX3X/DTL/DUSP22/FBXO7/FOXO4/FZR1/H2AX/HECTD2/ITCH/KBTBD2/MARCHF1/NAGK/NOD2/NPEPPS/OTUD4/PARP10/PELI3/PPIA/PRKN/RBX1/RIPK2/RNF111/RNF123/RNF126/RNF144A/RNF152/RNF167/RNF170/RNF187/RNF216/RNF4/RNF41/RNF5/RUSC1/SHARPIN/SKP1/SMURF1/SPSB4/STUB1/TCF25/TNKS2/TRIM3/TRIM32/TRIM8/TTC3/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2G1/UBE2G2/UBE2J2/UBE2K/UBE2Q2/UBE2R2/UBE2S/UBE2T/UBE2V1/UBE3A/UBE3D/UBE4A/USP38/YWHAE/YWHAG/ZNRF1",81
"GO:0090068","GO:0090068","positive regulation of cell cycle process","76/3308","278/18860",0.273381294964029,1.55863700816856,4.32767690806444,2.89222158987222e-05,0.00176801505788889,0.00156210410290888,"AKT1/ANAPC11/ANAPC7/ANKRD31/AURKA/BRD4/CCNB1/CCND1/CCND3/CCNE2/CDC14A/CDC14B/CDC25B/CDC25C/CDC42/CDC6/CDC7/CDC73/CDK1/CDK10/CEP120/CEP295/CHMP3/CPSF3/DDX11/DDX3X/DMRT1/DTL/DYNC1H1/EXOC7/EZH2/FBXO5/GEN1/GPSM2/HNRNPU/IGF2/KNL1/LEF1/MAD1L1/MAD2L1/MEIOSIN/MEPCE/NCAPD3/NCAPH/NEUROG1/NPM1/NSMCE2/NUMA1/NUP62/PLK4/PLRG1/PLSCR1/POC1A/PPP1R10/PRDM9/PRKCE/RAD18/RAD21/RAD51AP1/RANBP1/RCC2/RHOA/RXFP3/SKA1/SKA3/SMARCD3/SMC4/SMC5/SMC6/SPAST/SVIL/TFDP1/TMOD3/UBE2E2/VPS4B/WNT10B",76
"GO:0090150","GO:0090150","establishment of protein localization to membrane","77/3308","283/18860",0.27208480565371,1.55124529462786,4.30922607929656,3.07213933379238e-05,0.00185682363633014,0.00164056963641075,"AKAP5/AKT1/AKT2/ANKRD13C/AP3B1/ATP13A1/ATP2C1/BAG6/BID/C2CD5/CALM3/CCDC47/CDK5R1/CLSTN1/COX18/CSK/EMC10/EMC6/FRMPD1/GET1/GOLGA4/GOLGA7/GRIPAP1/ICMT/INPP5K/ITGB1BP1/LYPLA1/LYPLAL1/MOAP1/MTCH2/MTX2/MYO1C/NACAD/NOMO1/NOMO2/NOMO3/NSF/NSG1/OXA1L/PARD3/PEX16/PHAF1/RAB10/RAB3GAP2/RAB3IP/RAB5IF/RAB8A/RILPL1/ROMO1/SEC61B/SEC61G/SGTA/SIL1/SNAP25-AS1/SPTBN1/SRP14/SRP54/SRP68/SRPRB/STX3/TAOK2/TIMM13/TIMM29/TIMM8B/TOMM20/TOMM40/TOMM7/TRAM2/TTC9-DT/VAMP3/VPS35/VPS37C/WDR44/ZDHHC11B/ZDHHC12/ZDHHC14/ZDHHC9",77
"GO:2000779","GO:2000779","regulation of double-strand break repair","47/3308","151/18860",0.311258278145695,1.77458619281373,4.40739418542928,3.12716400371615e-05,0.00185682363633014,0.00164056963641075,"ACTB/ARID1B/ATM/BCL7A/BCL7B/C1QBP/DDX11/DEK/DPF2/EPC1/EPC2/ERCC6/FIGNL1/FUS/H2AX/HMGA2/HSF1/MBTD1/MEAF6/MORF4L1/MRGBP/MRNIP/OGG1/PARP1/PARP3/PIAS4/PML/PPP4R2/PRKDC/RAD51AP1/RECQL5/RNF126/RTEL1/SENP3/SETMAR/SHLD2/SIRT6/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/TEX15/TWIST1/YEATS4/ZCWPW1",47
"GO:0006289","GO:0006289","nucleotide-excision repair","31/3308","86/18860",0.36046511627907,2.05513062062372,4.52299390500046,3.12862480847382e-05,0.00185682363633014,0.00164056963641075,"ACTB/ARID1B/BCL7A/BCL7B/DPF2/ELOF1/ERCC2/ERCC4/ERCC6/FAN1/FANCC/GTF2H5/HMGN1/KAT7/LIG4/OGG1/POLD3/POLE/POLR2I/RAD23B/RBX1/RNF111/RPA1/SLX4/SMARCA4/SMARCB1/SMARCC1/SMARCD3/USP45/UVSSA/XPA",31
"GO:0006352","GO:0006352","DNA-templated transcription initiation","66/3308","234/18860",0.282051282051282,1.60806746659225,4.31667005204086,3.32531446426852e-05,0.00195458147308399,0.00172694215750625,"ARID1B/ARMC5/ATAD2/BRF1/CCNH/CTCFL/DPY30/EGR1/ELOB/ERCC2/ERCC6/FOXO1/GTF2A1/GTF2A1L/GTF2F1/GTF2F2/GTF2H5/GTF3C1/HEY2/INTS11/INTS13/INTS2/INTS3/INTS7/KAT7/MAZ/MED11/MED15/MED18/MED20/MED25/MED26/MED28/MED4/MORC1/NFKBIZ/OGG1/PAXIP1/POLR2G/POLR2I/POLR3H/POLRMT/PPM1D/PPP2CA/PRMT3/RBM14/RBX1/SIRT7/SMARCA4/SMARCA5/SMARCB1/TAF12/TAF1B/TAF4/TAF4B/TAF6/TAF7/TAF8/TFAM/TFB1M/TWIST1/USP21/WDR5/WNT10B/XPA/ZNHIT1",66
"GO:0045787","GO:0045787","positive regulation of cell cycle","91/3308","349/18860",0.260744985673352,1.48659323754517,4.23167980610746,3.6980139011184e-05,0.00215294847405112,0.00190220644878582,"AKT1/ANAPC11/ANAPC7/ANKRD31/AURKA/BRD4/CCNB1/CCND1/CCND3/CCNE2/CDC14A/CDC14B/CDC25B/CDC25C/CDC42/CDC6/CDC7/CDC73/CDK1/CDK10/CEP120/CEP295/CHMP3/CPSF3/DDX11/DDX3X/DMRT1/DTL/DUSP3/DYNC1H1/EIF4EBP1/EXOC7/EZH2/FBXO5/FNTB/FOXA1/GEN1/GPSM2/HCFC1/HNRNPU/HSF1/IGF2/KNL1/LEF1/MAD1L1/MAD2L1/MEIOSIN/MEIS2/MEPCE/NCAPD3/NCAPH/NEUROG1/NPM1/NR4A3/NSMCE2/NUMA1/NUP62/PAFAH1B1/PLK4/PLRG1/PLSCR1/POC1A/PPP1R10/PRDM9/PRKCA/PRKCE/RAD18/RAD21/RAD51AP1/RANBP1/RCC2/RHOA/RXFP3/SKA1/SKA3/SLC6A4/SMARCD3/SMC4/SMC5/SMC6/SPAST/SRPK2/STAT5B/SVIL/TBX3/TFDP1/TMOD3/TRIM32/UBE2E2/VPS4B/WNT10B",91
"GO:0051304","GO:0051304","chromosome separation","30/3308","83/18860",0.36144578313253,2.06072172608208,4.46659282831007,3.93136868936144e-05,0.00226721290547797,0.00200316313258327,"ANAPC11/ANAPC7/APC/ATM/BUB3/CCNB1/CENPF/CHFR/CSNK2A2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/M1AP/MAD1L1/MAD2L1/NCAPD3/NCAPH/NSMCE2/NUMA1/PLSCR1/RAD21/RECQL5/SKA1/SKA3/SMC4/SPC24/SPDL1/ZWINT",30
"GO:0051168","GO:0051168","nuclear export","52/3308","174/18860",0.298850574712644,1.70384577964947,4.30172773608268,4.20106658169101e-05,0.00240010467419413,0.00212057773051221,"ADAR/ALKBH5/ALYREF/BAG3/CCHCR1/CDKN2A/CTDSPL2/DDX25/DDX39A/DDX39B/DHX9/EIF4ENIF1/EMD/FMR1/FYTTD1/GLE1/HNRNPA1/IWS1/KHDRBS1/NEMF/NPM1/NSUN2/NUP107/NUP155/NUP214/NUP62/NXF1/PCID2/PKD1/PPM1A/RAE1/RAN/RANBP2/RANBP3/RBM33/RIOK2/RPS15/SIRT6/SIRT7/SMG6/SMG7/SMURF1/THOC3/THOC6/TXN/UBE2I/UPF1/UPF2/XPO5/XPO7/YTHDC1/YWHAE",52
"GO:0009303","GO:0009303","rRNA transcription","19/3308","43/18860",0.441860465116279,2.51919237366778,4.59960739799051,4.40178398976218e-05,0.00249149125272372,0.00220132101866177,"BRF1/CDKN2A/DDX11/ERCC2/ERCC6/GTF2H5/GTF3A/GTF3C1/GTF3C2/NCL/POLR1A/POLR2E/PWP1/SIRT7/SMARCA4/SMARCB1/SPIN1/TAF1B/TOP1",19
"GO:1902459","GO:1902459","positive regulation of stem cell population maintenance","21/3308","50/18860",0.42,2.39455864570738,4.55382507106352,4.47371452172459e-05,0.00250897402489013,0.00221676766885262,"ACTB/ARID4A/BCL7A/BCL7B/BICRA/DPF2/ING1/ING2/LBH/RBBP7/SAP130/SAP30/SINHCAF/SIRT6/SMARCA4/SMARCB1/SMARCC1/SS18/SUDS3/TEAD4/ZNF322",21
"GO:0006364","GO:0006364","rRNA processing","63/3308","223/18860",0.282511210762332,1.61068967200048,4.23091169484793,4.7011838364346e-05,0.00260767032704987,0.00230396935746819,"BOP1/BYSL/CDKN2A/CHD7/DDX10/DDX51/DDX52/DKC1/ERCC2/ESF1/EXOSC1/EXOSC2/EXOSC5/EXOSC8/FBL/FTSJ3/GEMIN4/GTF2H5/HEATR1/KRI1/LYAR/MAK16/MPHOSPH10/MPHOSPH6/MTERF4/MYG1/NAT10/NOB1/NOL7/NOLC1/NOP56/POP4/POP7/PPAN/PRKDC/PWP1/PWP2/RBFA/RIOK2/RPL5/RPP38/RPP40/RPS15/RPS16/RPUSD1/RRP1/RRP1B/RRP7A/RRP7BP/RRP9/SART1/SIRT7/SUV39H1/TFB1M/TSR3/USP36/UTP18/UTP20/UTP4/WDR12/WDR18/WDR43/YTHDF2",63
"GO:1905818","GO:1905818","regulation of chromosome separation","28/3308","76/18860",0.368421052631579,2.10049004009419,4.43351140105511,4.7350140078936e-05,0.00260767032704987,0.00230396935746819,"ANAPC11/ANAPC7/APC/ATM/BUB3/CCNB1/CENPF/CHFR/CSNK2A2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/MAD1L1/MAD2L1/NCAPD3/NCAPH/NSMCE2/NUMA1/PLSCR1/RAD21/SKA1/SKA3/SMC4/SPC24/SPDL1/ZWINT",28
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","15/3308","30/18860",0.5,2.85066505441354,4.67856048689891,4.79954768318307e-05,0.00261961026672305,0.00231451871827184,"CCNB1/CDC6/CDK1/HNRNPU/MAD1L1/NCAPD3/NCAPH/NUMA1/RAD18/RCC2/SKA1/SKA3/SMC4/SMC5/SMC6",15
"GO:0050000","GO:0050000","chromosome localization","40/3308","124/18860",0.32258064516129,1.83913874478293,4.32369583514156,4.84454153364255e-05,0.00262076835355371,0.00231554192912156,"ABRAXAS1/APC/ATM/BUB3/CCNB1/CDC42/CDK1/CDT1/CENPF/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/DSN1/DYNC1H1/EML4/HNRNPU/KASH5/KNL1/MAD1L1/MAJIN/MIS12/MLH1/NDEL1/NUMA1/NUP62/RAB24/RCC2/RMDN1/SEH1L/SKA1/SKA3/SPC24/SPDL1/SPICE1/SPO11/VPS4B/ZWINT",40
"GO:0007129","GO:0007129","homologous chromosome pairing at meiosis","22/3308","54/18860",0.407407407407407,2.32276411841104,4.48931445341584,5.201195234459e-05,0.00276477447549981,0.00244277645290701,"ANKRD31/BAG6/CCNE2/EHMT2/HORMAD1/KASH5/MAEL/MAJIN/MCMDC2/MLH1/MLH3/MSH4/MSH5/PRDM9/RNF212/SIRT7/SPATA22/SPO11/STAG3/SYCE1/TEX15/ZCWPW1",22
"GO:1903146","GO:1903146","regulation of autophagy of mitochondrion","22/3308","54/18860",0.407407407407407,2.32276411841104,4.48931445341584,5.201195234459e-05,0.00276477447549981,0.00244277645290701,"ATP13A2/BNIP3/BNIP3L/CDC37/CSNK2A2/DNM1L/EIF2AK1/FBXO7/NOD2/OMA1/PINK1/PRKN/RBX1/RNF41/SLC25A4/SREBF1/SREBF2/STUB1/TIGAR/TOMM7/USP36/VPS13C",22
"GO:0051310","GO:0051310","metaphase chromosome alignment","35/3308","104/18860",0.336538461538462,1.91871686354758,4.33288540100355,5.30518188931834e-05,0.00278542706606068,0.00246102375024018,"ABRAXAS1/APC/BUB3/CCNB1/CDC42/CDK1/CDT1/CENPF/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/DSN1/DYNC1H1/EML4/HNRNPU/KNL1/MAD1L1/MIS12/MLH1/NUMA1/NUP62/RAB24/RCC2/RMDN1/SEH1L/SKA1/SKA3/SPC24/SPDL1/SPICE1/VPS4B/ZWINT",35
"GO:2000781","GO:2000781","positive regulation of double-strand break repair","34/3308","100/18860",0.34,1.93845223700121,4.33955017109833,5.33117890935873e-05,0.00278542706606068,0.00246102375024018,"ACTB/ARID1B/ATM/BCL7A/BCL7B/DDX11/DPF2/EPC1/EPC2/ERCC6/FUS/H2AX/MBTD1/MEAF6/MORF4L1/MRGBP/MRNIP/PARP1/PARP3/PIAS4/PRKDC/RAD51AP1/RNF126/SETMAR/SHLD2/SIRT6/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/YEATS4/ZCWPW1",34
"GO:1902115","GO:1902115","regulation of organelle assembly","66/3308","238/18860",0.277310924369748,1.58104112261591,4.16036222576432,5.8748031373784e-05,0.00304344674396561,0.00268899330043609,"AKT1/ARF4/ARHGAP35/ARHGEF5/ATM/CAPRIN1/CBLN1/CDK10/CEP120/CEP295/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/CNOT1/CNOT6L/CNTROB/CRIPT/DYNC1H1/DYNLT2B/EHMT2/EPHB2/FEZ1/G3BP2/GPSM2/HNRNPU/HSF1/IFT140/LCP1/LRFN4/MDM1/MOAP1/MPHOSPH9/NPM1/NUMA1/NUP62/PAN2/PAN3/PDCD6IP/PHF23/PINK1/PLK4/RAB1B/RAB3GAP2/RBM14/RCC1/RHOA/RNF4/RNF5/SEPTIN9/SMAD4/SNX4/SPICE1/SPTBN2/TAPT1/TBC1D12/TBC1D7/TRIM32/TRIM37/TTBK2/USP10/VPS4B/WDR44/ZMYND10",66
"GO:0000422","GO:0000422","autophagy of mitochondrion","38/3308","117/18860",0.324786324786325,1.85171405243957,4.26202652179628,6.26837826689029e-05,0.00322005011306725,0.00284502864992606,"ABI2/ATG4B/ATG7/ATG9A/ATP13A2/BNIP3/BNIP3L/CDC37/CDKN2A/CISD2/CSNK2A2/DNM1L/EIF2AK1/EIF2S1/FBXO7/FUNDC1/FUNDC2/LRBA/MAP1LC3B/NOD2/OMA1/PINK1/PRKN/RBX1/RETREG1/RNF41/SLC25A4/SPATA33/SREBF1/SREBF2/STUB1/TIGAR/TOMM7/ULK3/USP36/VPS13C/WDR45B/WIPI2",38
"GO:0060236","GO:0060236","regulation of mitotic spindle organization","19/3308","44/18860",0.431818181818182,2.46193800153897,4.47755158761372,6.47982000657926e-05,0.00330092830835158,0.0029164874082244,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/DCTN1/DYNC1H1/FSD1/GNAI1/GPSM2/HNRNPU/NUMA1/NUP62/PARP3/PKD1/RAE1/RCC1/VPS4B",19
"GO:2001252","GO:2001252","positive regulation of chromosome organization","35/3308","105/18860",0.333333333333333,1.90044336960903,4.26718504899643,6.63016994085424e-05,0.00334960568995388,0.00295949560387326,"ACD/ACTR8/ATM/CCT3/CCT5/CDK1/DDX11/DKC1/HNRNPA1/HSP90AA1/INO80C/INO80E/LIG4/MAD1L1/MAP2K7/NABP2/NCAPD3/NCAPH/NSMCE2/NUMA1/PARN/PKIB/PML/PPP1R10/PTGES3/RAD21/RTEL1/SIRT6/SKA1/SKA3/SLX4/SMC4/SMC5/TNKS2/YY1",35
"GO:0006367","GO:0006367","transcription initiation at RNA polymerase II promoter","55/3308","190/18860",0.289473684210526,1.65038503150258,4.1555081259676,6.76871491822775e-05,0.00339157002419068,0.00299657258372965,"ARID1B/ARMC5/ATAD2/CCNH/CTCFL/DPY30/EGR1/ELOB/ERCC2/ERCC6/FOXO1/GTF2A1/GTF2A1L/GTF2F1/GTF2F2/GTF2H5/HEY2/INTS11/INTS13/INTS2/INTS3/INTS7/KAT7/MAZ/MED11/MED15/MED18/MED20/MED25/MED26/MED28/MED4/OGG1/PAXIP1/POLR2G/POLR2I/PPM1D/PPP2CA/PRMT3/RBM14/RBX1/SIRT7/SMARCA4/SMARCB1/TAF12/TAF4/TAF4B/TAF6/TAF7/TAF8/USP21/WDR5/WNT10B/XPA/ZNHIT1",55
